Datetime,AEP,DAYTON,DOM,DUQ,PJME,PJMW,PJM_HOURLY_EST
2013-08-21T00:00:00Z,15221,2074,10675,1697,33140,5280,15221
2013-08-21T01:00:00Z,14030,1896,9783,1563,30183,4809,14030
2013-08-21T02:00:00Z,13275,1766,9023,1467,28186,4581,13275
2013-08-21T03:00:00Z,12663,1682,8694,1421,26948,4398,12663
2013-08-21T04:00:00Z,12346,1632,8569,1403,26297,4299,12346
2013-08-21T05:00:00Z,12310,1636,8647,1391,26345,4337,12310
2013-08-21T06:00:00Z,12894,1742,9121,1452,27763,4507,12894
2013-08-21T07:00:00Z,14130,1958,9961,1562,30028,4844,14130
2013-08-21T08:00:00Z,14641,2074,10643,1646,32197,5053,14641
2013-08-21T09:00:00Z,15192,2149,11274,1744,34546,5301,15192
2013-08-21T10:00:00Z,15900,2254,12088,1854,37091,5606,15900
2013-08-21T11:00:00Z,16761,2378,13234,1962,39663,6007,16761
2013-08-21T12:00:00Z,17381,2483,13961,2079,42142,6299,17381
2013-08-21T13:00:00Z,18207,2616,14633,2165,43931,6657,18207
2013-08-21T14:00:00Z,18878,2731,15105,2282,45619,6844,18878
2013-08-21T15:00:00Z,19256,2786,15780,2363,46895,7157,19256
2013-08-21T16:00:00Z,19268,2782,16055,2421,47797,7284,19268
2013-08-21T17:00:00Z,19205,2818,16165,2429,48464,7318,19205
2013-08-21T18:00:00Z,19034,2809,15968,2383,48235,7156,19034
2013-08-21T19:00:00Z,18715,2706,15447,2324,46534,6980,18715
2013-08-21T20:00:00Z,18230,2593,14855,2233,44884,6808,18230
2013-08-21T21:00:00Z,18089,2540,14644,2233,44566,6749,18089
2013-08-21T22:00:00Z,17507,2484,13664,2168,42311,6460,17507
2013-08-21T23:00:00Z,16242,2267,12447,2010,38814,5921,16242
2013-08-22T00:00:00Z,14872,2045,11182,1834,35255,5426,14872
2013-08-22T01:00:00Z,13839,1891,10251,1700,32368,4982,13839
2013-08-22T02:00:00Z,13166,1777,9600,1622,30432,4739,13166
2013-08-22T03:00:00Z,12732,1685,9245,1578,29221,4590,12732
2013-08-22T04:00:00Z,12371,1647,9024,1538,28565,4462,12371
2013-08-22T05:00:00Z,12471,1655,9143,1522,28685,4487,12471
2013-08-22T06:00:00Z,13055,1764,9673,1586,30209,4709,13055
2013-08-22T07:00:00Z,14373,1981,10520,1700,32802,5076,14373
2013-08-22T08:00:00Z,15004,2101,11105,1772,34975,5331,15004
2013-08-22T09:00:00Z,15412,2203,11798,1853,37030,5601,15412
2013-08-22T10:00:00Z,16215,2267,12641,1979,38848,5849,16215
2013-08-22T11:00:00Z,16817,2394,13531,2110,40568,6137,16817
2013-08-22T12:00:00Z,17593,2535,14304,2244,42082,6512,17593
2013-08-22T13:00:00Z,18408,2654,15019,2339,43230,6637,18408
2013-08-22T14:00:00Z,18973,2718,15623,2414,44095,6911,18973
2013-08-22T15:00:00Z,19125,2686,16050,2393,44540,7040,19125
2013-08-22T16:00:00Z,19214,2553,16167,2273,44666,7058,19214
2013-08-22T17:00:00Z,19080,2494,16416,2315,44531,7107,19080
2013-08-22T18:00:00Z,18786,2438,16237,2346,44607,7120,18786
2013-08-22T19:00:00Z,18311,2375,15705,2287,43331,6955,18311
2013-08-22T20:00:00Z,17925,2334,15051,2219,42131,6810,17925
2013-08-22T21:00:00Z,17954,2354,14824,2222,42057,6733,17954
2013-08-22T22:00:00Z,17443,2306,13918,2126,40130,6482,17443
2013-08-22T23:00:00Z,16154,2135,12575,1940,36968,5958,16154
2013-08-23T00:00:00Z,14761,1961,11401,1785,33616,5435,14761
2013-08-23T01:00:00Z,13698,1814,10403,1667,30828,5039,13698
2013-08-23T02:00:00Z,13010,1716,9621,1586,28949,4744,13010
2013-08-23T03:00:00Z,12698,1650,9229,1520,27656,4575,12698
2013-08-23T04:00:00Z,12574,1611,8932,1500,27015,4550,12574
2013-08-23T05:00:00Z,12620,1619,8992,1511,27080,4581,12620
2013-08-23T06:00:00Z,13180,1726,9543,1595,28480,4722,13180
2013-08-23T07:00:00Z,14428,1951,10270,1718,30648,5186,14428
2013-08-23T08:00:00Z,15081,2075,10865,1801,32831,5354,15081
2013-08-23T09:00:00Z,15518,2131,11480,1868,34746,5564,15518
2013-08-23T10:00:00Z,16029,2214,12195,1909,36260,5714,16029
2013-08-23T11:00:00Z,16715,2316,12799,1952,37433,5813,16715
2013-08-23T12:00:00Z,17375,2419,13122,2033,38070,5940,17375
2013-08-23T13:00:00Z,17918,2514,13191,2127,38433,5996,17918
2013-08-23T14:00:00Z,18458,2609,13210,2201,38738,6035,18458
2013-08-23T15:00:00Z,18809,2669,13161,2246,38683,6158,18809
2013-08-23T16:00:00Z,18991,2701,12974,2260,38395,6213,18991
2013-08-23T17:00:00Z,19080,2730,12759,2269,38000,6192,19080
2013-08-23T18:00:00Z,18912,2705,12469,2230,37395,6258,18912
2013-08-23T19:00:00Z,18237,2626,12023,2170,36406,6084,18237
2013-08-23T20:00:00Z,17464,2486,11706,2064,35326,5832,17464
2013-08-23T21:00:00Z,17043,2393,11632,2004,35401,5859,17043
2013-08-23T22:00:00Z,16598,2327,11039,1907,33890,5680,16598
2013-08-23T23:00:00Z,15412,2130,10211,1758,31452,5302,15412
2013-08-24T00:00:00Z,13969,1902,9322,1635,28726,4850,13969
2013-08-24T01:00:00Z,12838,1702,8662,1514,26417,4413,12838
2013-08-24T02:00:00Z,12101,1562,8149,1425,24830,4187,12101
2013-08-24T03:00:00Z,12298,1472,7843,1367,23769,4050,12298
2013-08-24T04:00:00Z,11271,1423,7594,1334,23043,3973,11271
2013-08-24T05:00:00Z,11145,1397,7560,1306,22741,3851,11145
2013-08-24T06:00:00Z,11289,1417,7640,1311,23032,3867,11289
2013-08-24T07:00:00Z,11508,1470,7820,1342,23384,3973,11508
2013-08-24T08:00:00Z,11861,1493,8289,1377,24620,4086,11861
2013-08-24T09:00:00Z,12626,1621,9172,1479,26781,4408,12626
2013-08-24T10:00:00Z,13479,1764,10035,1586,28759,4725,13479
2013-08-24T11:00:00Z,14328,1872,10734,1677,30375,5040,14328
2013-08-24T12:00:00Z,15015,1979,11227,1765,31543,5249,15015
2013-08-24T13:00:00Z,15659,2074,11741,1830,32398,5438,15659
2013-08-24T14:00:00Z,16153,2161,12062,1890,33049,5604,16153
2013-08-24T15:00:00Z,16470,2231,12326,1918,33617,5787,16470
2013-08-24T16:00:00Z,16863,2290,12542,1963,34316,5890,16863
2013-08-24T17:00:00Z,17297,2359,12735,1996,34912,6037,17297
2013-08-24T18:00:00Z,17253,2374,12689,1999,35152,6039,17253
2013-08-24T19:00:00Z,16927,2345,12315,1969,34399,5948,16927
2013-08-24T20:00:00Z,16259,2249,11712,1895,33110,5693,16259
2013-08-24T21:00:00Z,15814,2188,11636,1869,33124,5627,15814
2013-08-24T22:00:00Z,15282,2131,11105,1809,31684,5419,15282
2013-08-24T23:00:00Z,14089,1960,10228,1706,29618,5005,14089
2013-08-25T00:00:00Z,13019,1791,9336,1583,27199,4568,13019
2013-08-25T01:00:00Z,12036,1628,8601,1489,25102,4205,12036
2013-08-25T02:00:00Z,11357,1517,8038,1406,23634,3978,11357
2013-08-25T03:00:00Z,11016,1446,7677,1352,22594,3808,11016
2013-08-25T04:00:00Z,10789,1391,7451,1330,21951,3689,10789
2013-08-25T05:00:00Z,10688,1368,7362,1309,21695,3685,10688
2013-08-25T06:00:00Z,10699,1361,7405,1302,21781,3685,10699
2013-08-25T07:00:00Z,10836,1389,7438,1306,21818,3732,10836
2013-08-25T08:00:00Z,10934,1396,7864,1317,22646,3800,10934
2013-08-25T09:00:00Z,11838,1534,8748,1387,24669,4154,11838
2013-08-25T10:00:00Z,12699,1693,9627,1498,26632,4528,12699
2013-08-25T11:00:00Z,13572,1839,10296,1617,28279,4833,13572
2013-08-25T12:00:00Z,14352,1969,10774,1725,29743,5159,14352
2013-08-25T13:00:00Z,15217,2103,11245,1790,30916,5338,15217
2013-08-25T14:00:00Z,15880,2203,11725,1867,32006,5559,15880
2013-08-25T15:00:00Z,16474,2289,12082,1925,33020,5731,16474
2013-08-25T16:00:00Z,16977,2371,12445,1982,34125,5920,16977
2013-08-25T17:00:00Z,17450,2443,12634,2042,35203,6082,17450
2013-08-25T18:00:00Z,17645,2499,12780,2078,35711,6109,17645
2013-08-25T19:00:00Z,17482,2486,12445,2045,35168,6084,17482
2013-08-25T20:00:00Z,17017,2407,11779,1987,34090,5901,17017
2013-08-25T21:00:00Z,16816,2354,11722,1991,34473,5940,16816
2013-08-25T22:00:00Z,16335,2289,11027,1957,32813,5696,16335
2013-08-25T23:00:00Z,14971,2102,9926,1845,30209,5198,14971
2013-08-26T00:00:00Z,13651,1914,8963,1714,27688,4701,13651
2013-08-26T01:00:00Z,12690,1765,8225,1607,25569,4373,12690
2013-08-26T02:00:00Z,12218,1661,7711,1529,24253,4205,12218
2013-08-26T03:00:00Z,11831,1604,7447,1462,23538,4096,11831
2013-08-26T04:00:00Z,11735,1564,7402,1439,23323,4053,11735
2013-08-26T05:00:00Z,11776,1585,7514,1466,23760,4100,11776
2013-08-26T06:00:00Z,12596,1696,8049,1508,25524,4365,12596
2013-08-26T07:00:00Z,13859,1911,8836,1633,28066,4785,13859
2013-08-26T08:00:00Z,14343,2010,9281,1700,30016,4983,14343
2013-08-26T09:00:00Z,15094,2128,9830,1833,31617,5251,15094
2013-08-26T10:00:00Z,15704,2274,10502,1937,33110,5523,15704
2013-08-26T11:00:00Z,16708,2442,11112,2053,34822,5858,16708
2013-08-26T12:00:00Z,17648,2603,11878,2162,36436,6164,17648
2013-08-26T13:00:00Z,18591,2752,12633,2235,38132,6468,18591
2013-08-26T14:00:00Z,19460,2861,13243,2333,39698,6726,19460
2013-08-26T15:00:00Z,19858,2949,13798,2424,41158,6913,19858
2013-08-26T16:00:00Z,20080,2958,14289,2476,42230,7101,20080
2013-08-26T17:00:00Z,20398,2987,14697,2470,42816,7244,20398
2013-08-26T18:00:00Z,20372,2968,14735,2410,42958,7208,20372
2013-08-26T19:00:00Z,20004,2924,14197,2374,42003,7105,20004
2013-08-26T20:00:00Z,19398,2833,13599,2282,41275,6878,19398
2013-08-26T21:00:00Z,19310,2826,13379,2266,41539,6946,19310
2013-08-26T22:00:00Z,18617,2728,12489,2190,39410,6568,18617
2013-08-26T23:00:00Z,17067,2487,11194,2022,36077,5969,17067
2013-08-27T00:00:00Z,15562,2253,10046,1874,32745,5444,15562
2013-08-27T01:00:00Z,14603,2070,9089,1744,30199,5003,14603
2013-08-27T02:00:00Z,14436,1939,8572,1670,28537,4790,14436
2013-08-27T03:00:00Z,13302,1853,8242,1620,27440,4631,13302
2013-08-27T04:00:00Z,13036,1786,8122,1617,26882,4556,13036
2013-08-27T05:00:00Z,13029,1780,8250,1619,27140,4555,13029
2013-08-27T06:00:00Z,13618,1885,8748,1685,28891,4745,13618
2013-08-27T07:00:00Z,15013,2133,9737,1820,31815,5275,15013
2013-08-27T08:00:00Z,15877,2254,10243,1907,33909,5517,15877
2013-08-27T09:00:00Z,16289,2327,10861,1997,36082,5738,16289
2013-08-27T10:00:00Z,16661,2429,11805,2111,38416,6046,16661
2013-08-27T11:00:00Z,17502,2542,12769,2188,40789,6337,17502
2013-08-27T12:00:00Z,18058,2666,13673,2253,42822,6543,18058
2013-08-27T13:00:00Z,18571,2778,14545,2252,44342,6658,18571
2013-08-27T14:00:00Z,19154,2892,15275,2289,45901,6844,19154
2013-08-27T15:00:00Z,19525,2988,15791,2307,47223,6967,19525
2013-08-27T16:00:00Z,19891,3039,16089,2360,48289,7098,19891
2013-08-27T17:00:00Z,20178,3065,16216,2359,49044,7173,20178
2013-08-27T18:00:00Z,20380,3053,15921,2421,49059,7157,20380
2013-08-27T19:00:00Z,20089,3016,15467,2338,47595,6976,20089
2013-08-27T20:00:00Z,19682,2951,14990,2272,46226,6852,19682
2013-08-27T21:00:00Z,19882,2962,14802,2287,45842,6954,19882
2013-08-27T22:00:00Z,19292,2885,13872,2183,43082,6623,19292
2013-08-27T23:00:00Z,17865,2639,12637,2050,39175,6062,17865
2013-08-28T00:00:00Z,16270,2399,11402,1886,35445,5580,16270
2013-08-28T01:00:00Z,15245,2225,10487,1745,32355,5216,15245
2013-08-28T02:00:00Z,14446,2083,9841,1690,30387,4978,14446
2013-08-28T03:00:00Z,13958,1985,9444,1652,29107,4839,13958
2013-08-28T04:00:00Z,13755,1930,9258,1607,28342,4705,13755
2013-08-28T05:00:00Z,13839,1944,9347,1660,28496,4778,13839
2013-08-28T06:00:00Z,14488,2035,10034,1733,30113,5026,14488
2013-08-28T07:00:00Z,15920,2292,10908,1873,33052,5576,15920
2013-08-28T08:00:00Z,16561,2406,11422,1978,35287,5854,16561
2013-08-28T09:00:00Z,17052,2492,11914,2020,36986,5899,17052
2013-08-28T10:00:00Z,17756,2654,12399,2086,38683,6036,17756
2013-08-28T11:00:00Z,18436,2815,12898,2141,40156,6145,18436
2013-08-28T12:00:00Z,19059,2940,13305,2194,41306,6196,19059
2013-08-28T13:00:00Z,19630,3053,13576,2237,41702,6287,19630
2013-08-28T14:00:00Z,20135,3146,13509,2265,41673,6435,20135
2013-08-28T15:00:00Z,20477,3218,13854,2285,41487,6398,20477
2013-08-28T16:00:00Z,20451,3190,13949,2262,41129,6353,20451
2013-08-28T17:00:00Z,20638,3180,13861,2252,41050,6458,20638
2013-08-28T18:00:00Z,20643,3166,13823,2278,40894,6475,20643
2013-08-28T19:00:00Z,20172,3115,13551,2223,40096,6386,20172
2013-08-28T20:00:00Z,19722,3025,13397,2196,39979,6399,19722
2013-08-28T21:00:00Z,19571,2999,13372,2209,40196,6524,19571
2013-08-28T22:00:00Z,18986,2910,12623,2105,38407,6285,18986
2013-08-28T23:00:00Z,17660,2661,11613,1965,35381,5845,17660
2013-08-29T00:00:00Z,16046,2402,10649,1817,32254,5325,16046
2013-08-29T01:00:00Z,14836,2202,9814,1709,29820,4982,14836
2013-08-29T02:00:00Z,13937,2053,9291,1628,28181,4774,13937
2013-08-29T03:00:00Z,13549,1936,8940,1593,27221,4673,13549
2013-08-29T04:00:00Z,13221,1862,8827,1542,26819,4620,13221
2013-08-29T05:00:00Z,13350,1848,9010,1549,27125,4629,13350
2013-08-29T06:00:00Z,13973,1946,9550,1642,28952,4882,13973
2013-08-29T07:00:00Z,15387,2164,10683,1778,32110,5331,15387
2013-08-29T08:00:00Z,16020,2279,11286,1846,34168,5530,16020
2013-08-29T09:00:00Z,16433,2348,11743,1956,35684,5748,16433
2013-08-29T10:00:00Z,16991,2392,12120,2014,36978,5974,16991
2013-08-29T11:00:00Z,17732,2468,12699,2168,38068,6289,17732
2013-08-29T12:00:00Z,18261,2486,13157,2256,38923,6500,18261
2013-08-29T13:00:00Z,18967,2574,13751,2327,39744,6784,18967
2013-08-29T14:00:00Z,19766,2654,14969,2422,41030,7005,19766
2013-08-29T15:00:00Z,20260,2713,14707,2489,42082,7130,20260
2013-08-29T16:00:00Z,20676,2753,15004,2545,42984,7306,20676
2013-08-29T17:00:00Z,20928,2822,15202,2571,43804,7438,20928
2013-08-29T18:00:00Z,20850,2860,15018,2578,43779,7482,20850
2013-08-29T19:00:00Z,20490,2833,14470,2550,42339,7385,20490
2013-08-29T20:00:00Z,19775,2751,13898,2456,41049,7168,19775
2013-08-29T21:00:00Z,19623,2720,13764,2379,41002,7102,19623
2013-08-29T22:00:00Z,18979,2644,12920,2266,38818,6717,18979
2013-08-29T23:00:00Z,17399,2398,11628,2074,35493,6168,17399
2013-08-30T00:00:00Z,15710,2163,10506,1904,32195,5538,15710
2013-08-30T01:00:00Z,14440,1975,9622,1757,29494,5083,14440
2013-08-30T02:00:00Z,13597,1849,8926,1664,27727,4765,13597
2013-08-30T03:00:00Z,13120,1756,8581,1619,26619,4600,13120
2013-08-30T04:00:00Z,12755,1694,8402,1580,26118,4490,12755
2013-08-30T05:00:00Z,12887,1689,8442,1573,26318,4516,12887
2013-08-30T06:00:00Z,13453,1783,8943,1629,27953,4681,13453
2013-08-30T07:00:00Z,14680,2012,9725,1768,30672,5182,14680
2013-08-30T08:00:00Z,15297,2098,10296,1826,32611,5353,15297
2013-08-30T09:00:00Z,15866,2207,11004,1936,34553,5591,15866
2013-08-30T10:00:00Z,16568,2357,11774,2079,36449,5995,16568
2013-08-30T11:00:00Z,17725,2527,12574,2212,38316,6329,17725
2013-08-30T12:00:00Z,18662,2646,13314,2328,39896,6617,18662
2013-08-30T13:00:00Z,19416,2769,13970,2403,41238,6937,19416
2013-08-30T14:00:00Z,20086,2849,14574,2503,42631,7218,20086
2013-08-30T15:00:00Z,20494,2937,15090,2575,43858,7389,20494
2013-08-30T16:00:00Z,20910,2966,15492,2605,44803,7507,20910
2013-08-30T17:00:00Z,21119,3003,15667,2579,45390,7605,21119
2013-08-30T18:00:00Z,20938,2990,15541,2590,45215,7539,20938
2013-08-30T19:00:00Z,20353,2918,14766,2502,43519,7329,20353
2013-08-30T20:00:00Z,19380,2780,13980,2379,41905,7011,19380
2013-08-30T21:00:00Z,19059,2703,13705,2343,41519,6908,19059
2013-08-30T22:00:00Z,18385,2594,12831,2250,39539,6593,18385
2013-08-30T23:00:00Z,17017,2395,11828,2103,36488,6055,17017
2013-08-31T00:00:00Z,15623,2164,10825,1945,33450,5513,15623
2013-08-31T01:00:00Z,14405,1970,9919,1819,30781,5034,14405
2013-08-31T02:00:00Z,13614,1821,9256,1719,28920,4690,13614
2013-08-31T03:00:00Z,12995,1752,8764,1662,27552,4527,12995
2013-08-31T04:00:00Z,12645,1693,8552,1607,26731,4410,12645
2013-08-31T05:00:00Z,12383,1654,8436,1574,26392,4286,12383
2013-08-31T06:00:00Z,12432,1649,8521,1590,26671,4314,12432
2013-08-31T07:00:00Z,12658,1677,8661,1622,27233,4446,12658
2013-08-31T08:00:00Z,12939,1692,9111,1646,28368,4641,12939
2013-08-31T09:00:00Z,13718,1830,10275,1727,31016,5028,13718
2013-08-31T10:00:00Z,14678,2005,11439,1828,33950,5334,14678
2013-08-31T11:00:00Z,15673,2157,12550,1897,36519,5802,15673
2013-08-31T12:00:00Z,16585,2320,13617,2011,38779,6097,16585
2013-08-31T13:00:00Z,17166,2452,14378,2125,40838,6391,17166
2013-08-31T14:00:00Z,17689,2551,14942,2238,42288,6592,17689
2013-08-31T15:00:00Z,17793,2605,15297,2293,43448,6721,17793
2013-08-31T16:00:00Z,17887,2600,15505,2352,43959,6916,17887
2013-08-31T17:00:00Z,17894,2552,15398,2363,44102,6891,17894
2013-08-31T18:00:00Z,17650,2460,15016,2368,43255,6945,17650
2013-08-31T19:00:00Z,17155,2326,14609,2327,42123,6590,17155
2013-08-31T20:00:00Z,16684,2209,14178,2256,41543,6445,16684
2013-08-31T21:00:00Z,16721,2181,13964,2259,41613,6457,16721
2013-08-31T22:00:00Z,16141,2093,13280,2177,40150,6121,16141
2013-08-31T23:00:00Z,15091,1964,12247,2067,37668,5725,15091
2013-09-01T00:00:00Z,14127,1810,11166,1936,34792,5308,14127
2013-09-01T01:00:00Z,13049,1687,10289,1823,32176,4829,13049
2013-09-01T02:00:00Z,12413,1586,9587,1720,30381,4613,12413
2013-09-01T03:00:00Z,11999,1522,9098,1654,28785,4394,11999
2013-09-01T04:00:00Z,11611,1476,8823,1581,27686,4209,11611
2013-09-01T05:00:00Z,11372,1448,8687,1550,27060,4190,11372
2013-09-01T06:00:00Z,11403,1443,8698,1545,27005,4183,11403
2013-09-01T07:00:00Z,11590,1478,8768,1572,27233,4235,11590
2013-09-01T08:00:00Z,11735,1496,9123,1586,28036,4376,11735
2013-09-01T09:00:00Z,12621,1604,10172,1652,30631,4750,12621
2013-09-01T10:00:00Z,13622,1742,11445,1729,33444,5193,13622
2013-09-01T11:00:00Z,14466,1878,12643,1806,36072,5563,14466
2013-09-01T12:00:00Z,15259,2018,13673,1851,38426,5842,15259
2013-09-01T13:00:00Z,15939,2163,14575,1885,40531,6081,15939
2013-09-01T14:00:00Z,16284,2257,15201,1912,42168,6305,16284
2013-09-01T15:00:00Z,16613,2322,15581,1900,43212,6350,16613
2013-09-01T16:00:00Z,16888,2358,15903,1908,43923,6399,16888
2013-09-01T17:00:00Z,17233,2405,15900,1951,44121,6457,17233
2013-09-01T18:00:00Z,17279,2425,15461,1977,43693,6387,17279
2013-09-01T19:00:00Z,16997,2392,14836,2006,42268,6334,16997
2013-09-01T20:00:00Z,16429,2303,14314,1962,41386,6085,16429
2013-09-01T21:00:00Z,16364,2254,13911,1972,41082,6092,16364
2013-09-01T22:00:00Z,15899,2185,13198,1930,39430,5762,15899
2013-09-01T23:00:00Z,14874,2049,12266,1843,37126,5379,14874
2013-09-02T00:00:00Z,13893,1881,11266,1725,34479,5013,13893
2013-09-02T01:00:00Z,13052,1739,10336,1624,31978,4649,13052
2013-09-02T02:00:00Z,12284,1622,9642,1544,30108,4347,12284
2013-09-02T03:00:00Z,11770,1542,9184,1489,28726,4223,11770
2013-09-02T04:00:00Z,11552,1495,8915,1453,27941,4074,11552
2013-09-02T05:00:00Z,11458,1480,8910,1453,27768,4028,11458
2013-09-02T06:00:00Z,11613,1503,9068,1486,28191,4128,11613
2013-09-02T07:00:00Z,11879,1543,9369,1526,28913,4272,11879
2013-09-02T08:00:00Z,12036,1551,9603,1525,29561,4394,12036
2013-09-02T09:00:00Z,12718,1656,10453,1614,31632,4741,12718
2013-09-02T10:00:00Z,13789,1819,11579,1743,34345,5170,13789
2013-09-02T11:00:00Z,14953,1941,12683,1883,36814,5580,14953
2013-09-02T12:00:00Z,15872,2027,13607,2004,38668,5995,15872
2013-09-02T13:00:00Z,16569,2090,14494,2114,39871,6257,16569
2013-09-02T14:00:00Z,17049,2160,15158,2217,40626,6575,17049
2013-09-02T15:00:00Z,17420,2233,15598,2276,40908,6767,17420
2013-09-02T16:00:00Z,17637,2309,15969,2331,41386,6907,17637
2013-09-02T17:00:00Z,17807,2369,16294,2367,42437,7021,17807
2013-09-02T18:00:00Z,17751,2403,16355,2297,42974,6980,17751
2013-09-02T19:00:00Z,17216,2357,15896,2224,42207,6881,17216
2013-09-02T20:00:00Z,16772,2269,15479,2142,41707,6718,16772
2013-09-02T21:00:00Z,16733,2247,15338,2137,41622,6631,16733
2013-09-02T22:00:00Z,16000,2153,14264,2069,39469,6198,16000
2013-09-02T23:00:00Z,14718,1944,12879,1912,36170,5605,14718
2013-09-03T00:00:00Z,13446,1770,11594,1744,32965,5125,13446
2013-09-03T01:00:00Z,12683,1618,10657,1630,30502,4746,12683
2013-09-03T02:00:00Z,12034,1521,9946,1541,28828,4506,12034
2013-09-03T03:00:00Z,11710,1462,9566,1482,27825,4391,11710
2013-09-03T04:00:00Z,11602,1438,9370,1450,27300,4287,11602
2013-09-03T05:00:00Z,11627,1446,9513,1454,27556,4339,11627
2013-09-03T06:00:00Z,12229,1560,10093,1537,29300,4621,12229
2013-09-03T07:00:00Z,13716,1771,11187,1635,32474,5072,13716
2013-09-03T08:00:00Z,14360,1865,11668,1692,34584,5402,14360
2013-09-03T09:00:00Z,14756,1932,12193,1781,36350,5566,14756
2013-09-03T10:00:00Z,15235,1986,12798,1816,38125,5775,15235
2013-09-03T11:00:00Z,15799,2042,13620,1884,39688,5945,15799
2013-09-03T12:00:00Z,16229,2068,14281,1914,40791,6088,16229
2013-09-03T13:00:00Z,16547,2115,14840,1943,41625,6230,16547
2013-09-03T14:00:00Z,16988,2159,15187,1953,42589,6363,16988
2013-09-03T15:00:00Z,16975,2201,15155,1940,43395,6432,16975
2013-09-03T16:00:00Z,16995,2217,15139,1941,43891,6470,16995
2013-09-03T17:00:00Z,17132,2246,15034,1927,44116,6531,17132
2013-09-03T18:00:00Z,16913,2273,14839,1879,43679,6496,16913
2013-09-03T19:00:00Z,16589,2242,14407,1810,41728,6303,16589
2013-09-03T20:00:00Z,16230,2188,13913,1781,40281,6122,16230
2013-09-03T21:00:00Z,16379,2202,13722,1797,39814,6197,16379
2013-09-03T22:00:00Z,15675,2132,12641,1734,36995,5857,15675
2013-09-03T23:00:00Z,14363,1938,11303,1611,33375,5290,14363
2013-09-04T00:00:00Z,13090,1761,9973,1508,29877,4945,13090
2013-09-04T01:00:00Z,12219,1623,9105,1394,27232,4470,12219
2013-09-04T02:00:00Z,11665,1547,8548,1331,25527,4268,11665
2013-09-04T03:00:00Z,11361,1483,8208,1294,24579,4115,11361
2013-09-04T04:00:00Z,11079,1451,7980,1265,24001,4072,11079
2013-09-04T05:00:00Z,11184,1460,8110,1286,24241,4147,11184
2013-09-04T06:00:00Z,11888,1569,8742,1354,25886,4403,11888
2013-09-04T07:00:00Z,13249,1780,9781,1471,28717,4807,13249
2013-09-04T08:00:00Z,13713,1860,10172,1564,30345,5034,13713
2013-09-04T09:00:00Z,14008,1931,10578,1620,31810,5147,14008
2013-09-04T10:00:00Z,14361,2006,11127,1682,33147,5271,14361
2013-09-04T11:00:00Z,14956,2095,11619,1766,34469,5495,14956
2013-09-04T12:00:00Z,15338,2150,12153,1804,35708,5597,15338
2013-09-04T13:00:00Z,15742,2225,12620,1825,36781,5777,15742
2013-09-04T14:00:00Z,16311,2291,13156,1886,37974,5973,16311
2013-09-04T15:00:00Z,16803,2356,13691,1950,39116,6072,16803
2013-09-04T16:00:00Z,17123,2400,14116,1991,40111,6222,17123
2013-09-04T17:00:00Z,17453,2446,14422,2024,40892,6432,17453
2013-09-04T18:00:00Z,17620,2466,14515,2019,40993,6430,17620
2013-09-04T19:00:00Z,17385,2428,14019,1996,39546,6266,17385
2013-09-04T20:00:00Z,16822,2354,13573,1931,38372,6130,16822
2013-09-04T21:00:00Z,16967,2370,13250,1931,38027,6144,16967
2013-09-04T22:00:00Z,16331,2270,12249,1845,35744,5757,16331
2013-09-04T23:00:00Z,15006,2075,10888,1719,32389,5306,15006
2013-09-05T00:00:00Z,13693,1873,9746,1580,29206,4815,13693
2013-09-05T01:00:00Z,12667,1722,8937,1482,26828,4409,12667
2013-09-05T02:00:00Z,11972,1614,8374,1434,25359,4224,11972
2013-09-05T03:00:00Z,11669,1547,8021,1386,24452,4131,11669
2013-09-05T04:00:00Z,11483,1509,7904,1350,24013,4039,11483
2013-09-05T05:00:00Z,11603,1528,8001,1384,24229,4045,11603
2013-09-05T06:00:00Z,12326,1629,8588,1462,25804,4378,12326
